Days,Open,High,Low,Close,Volume
1623.0,0.54325,0.55375,0.53000,0.53450,825992000
1624.0,0.53525,0.54150,0.51700,0.53275,705748000
1627.0,0.5270,0.53200,0.52125,0.52550,630496000
1628.0,0.5330,0.53325,0.51150,0.51275,687912000
1629.0,0.5075,0.52500,0.48950,0.49775,1065272000
1630.0,0.5005,0.50750,0.48450,0.49650,784928000
1631.0,0.4855,0.49950,0.48525,0.49400,741008000
1634.0,0.49775,0.49825,0.47950,0.48375,776616000
1635.0,0.48100,0.51125,0.48100,0.49975,1078928000
1636.0,0.50750,0.51125,0.49450,0.50250,900976000
1637.0,0.48750,0.49125,0.47675,0.47675,845532000
1638.0,0.47875,0.48475,0.46775,0.48200,584140000
1641.0,0.4765,0.48075,0.46475,0.46800,653940000
1642.0,0.4625,0.46925,0.45400,0.46875,881464000
1643.0,0.4665,0.46950,0.45000,0.45075,763196000
1644.0,0.3245,0.32825,0.31000,0.31225,2987520000
1648.0,0.3170,0.31900,0.29400,0.30250,2202692000
1649.0,0.30450,0.31200,0.29500,0.30075,1805288000
1650.0,0.30150,0.30600,0.29550,0.29550,1413168000
1651.0,0.29700,0.30050,0.28925,0.29475,1056992000
1652.0,0.28875,0.29900,0.28300,0.29175,807760000
1655.0,0.29400,0.29625,0.27650,0.27850,882316000
1656.0,0.2760,0.28725,0.26750,0.28150,1122484000
1657.0,0.2825,0.29050,0.27475,0.28300,1034392000
1658.0,0.2875,0.28750,0.27300,0.28400,862080000
1659.0,0.2820,0.29075,0.27400,0.28900,899720000
1662.0,0.2935,0.29775,0.28825,0.29075,571636000
1663.0,0.28800,0.28925,0.27900,0.28450,555924000
1664.0,0.28650,0.29600,0.28525,0.29300,594876000
1665.0,0.29000,0.29275,0.27500,0.27575,705628000
1666.0,0.27850,0.29000,0.27275,0.28900,1039600000
1669.0,0.28525,0.29775,0.28400,0.28825,734808000
1670.0,0.28875,0.29850,0.28550,0.29125,764636000
1671.0,0.29700,0.29750,0.28050,0.28700,588492000
1672.0,0.28625,0.29225,0.28300,0.28600,487236000
1673.0,0.27850,0.27950,0.26750,0.27100,881060000
1676.0,0.27100,0.27250,0.26375,0.26450,522052000
1677.0,0.26950,0.27975,0.2665,0.27975,685844000
1678.0,0.28050,0.28975,0.2715,0.28725,814864000
1679.0,0.28475,0.29750,0.2795,0.28275,819232000
1680.0,0.28500,0.28750,0.2740,0.27500,853764000
1683.0,0.27700,0.28750,0.2760,0.28075,1196436000
1684.0,0.28300,0.28375,0.27275,0.27675,1410868000
1685.0,0.29875,0.31100,0.29150,0.30650,2095260000
1686.0,0.30425,0.33725,0.30425,0.32500,1635304000
1687.0,0.33075,0.33450,0.32175,0.32400,777652000
1690.0,0.32625,0.33350,0.32275,0.33050,893968000
1691.0,0.32375,0.33750,0.32375,0.33550,1014140000
1692.0,0.34050,0.35300,0.33800,0.35200,1143692000
1693.0,0.34575,0.34850,0.33350,0.34050,1021560000
1694.0,0.34300,0.34700,0.33300,0.34025,459264000
1697.0,0.33825,0.34625,0.33425,0.33525,471600000
1698.0,0.33700,0.33725,0.32375,0.32725,613112000
1699.0,0.31975,0.33375,0.31675,0.32975,454620000
1700.0,0.33025,0.33375,0.32525,0.32850,365192000
1701.0,0.32400,0.32500,0.31500,0.31600,516004000
1705.0,0.32125,0.32400,0.30375,0.30800,693928000
1706.0,0.30375,0.30500,0.28875,0.29150,714856000
1707.0,0.28825,0.29125,0.28575,0.28750,716128000
1708.0,0.28500,0.29250,0.28475,0.29175,791100000
1711.0,0.29450,0.29450,0.27500,0.27975,1314840000
1712.0,0.27875,0.29575,0.26925,0.27025,1098296000
1713.0,0.27350,0.2790,0.26875,0.27050,644284000
1714.0,0.25500,0.2630,0.24900,0.25750,1066976000
1715.0,0.25525,0.2570,0.24025,0.25475,1209200000
1718.0,0.24575,0.2495,0.22950,0.23250,863984000
1719.0,0.22425,0.2415,0.22000,0.23975,1240840000
1720.0,0.23425,0.25550,0.23200,0.25000,1392580000
1721.0,0.25300,0.28550,0.25250,0.27225,1611060000
1722.0,0.28525,0.28750,0.27250,0.28525,1107344000
1725.0,0.28300,0.29125,0.27775,0.27925,700072000
1726.0,0.27700,0.28725,0.27025,0.27125,821468000
1727.0,0.26775,0.28675,0.26625,0.28125,866036000
1728.0,0.28125,0.29350,0.27650,0.28675,588328000
1729.0,0.27975,0.29425,0.27450,0.29225,646852000
1732.0,0.28450,0.28800,0.25000,0.25250,975240000
1733.0,0.25650,0.27025,0.25375,0.26775,659044000
1734.0,0.26375,0.26850,0.25550,0.26025,557208000
1735.0,0.26200,0.26200,0.23200,0.23325,787728000
1736.0,0.23700,0.24375,0.22425,0.22575,915828000
1739.0,0.21500,0.21550,0.18275,0.19625,1677440000
1740.0,0.20325,0.20375,0.17950,0.18100,1059984000
1741.0,0.17450,0.19550,0.17275,0.18475,1219456000
1742.0,0.19150,0.19425,0.17100,0.17300,909636000
1743.0,0.15800,0.18325,0.15700,0.17025,1200252000
1746.0,0.18475,0.20150,0.18250,0.20125,916536000
1747.0,0.20875,0.21000,0.19125,0.19675,1209012000
1748.0,0.19550,0.19650,0.17550,0.17550,854064000
1749.0,0.18075,0.19350,0.17250,0.19250,1019820000
1750.0,0.18700,0.20225,0.18350,0.19125,839416000
1753.0,0.19775,0.19925,0.19025,0.19500,595764000
1754.0,0.19125,0.19325,0.17900,0.18000,659116000
1755.0,0.17750,0.18500,0.16850,0.17325,600996000
1756.0,0.17275,0.17700,0.15650,0.16350,832192000
1757.0,0.15000,0.17375,0.14925,0.16525,798336000
1760.0,0.16425,0.18450,0.15900,0.17425,698936000
1761.0,0.18350,0.20075,0.18025,0.20050,849920000
1762.0,0.19925,0.22000,0.19825,0.20700,977284000
1763.0,0.21875,0.22000,0.20250,0.21575,657176000
1764.0,0.20900,0.22325,0.20850,0.21900,608672000
1767.0,0.22375,0.22775,0.20750,0.21100,723924000
1768.0,0.21825,0.22450,0.21250,0.22450,619560000
1769.0,0.21625,0.22250,0.21275,0.21275,787620000
1770.0,0.20025,0.20775,0.19000,0.19050,797936000
1771.0,0.21700,0.22675,0.20250,0.21800,1132068000
1774.0,0.22625,0.22750,0.19925,0.20400,576396000
1775.0,0.20100,0.20250,0.19300,0.19500,576484000
1776.0,0.1890,0.19350,0.18125,0.18350,646092000
1777.0,0.1750,0.19875,0.17150,0.19850,797228000
1778.0,0.1905,0.19150,0.17850,0.17925,741024000
1781.0,0.1775,0.18225,0.17375,0.17550,388224000
1782.0,0.1790,0.18000,0.16400,0.16975,564488000
1783.0,0.16825,0.17250,0.15500,0.15575,500220000
1784.0,0.15450,0.16225,0.14575,0.14750,847036000
1785.0,0.15225,0.15950,0.14375,0.15950,599064000
1788.0,0.16925,0.17200,0.16000,0.17000,600308000
1789.0,0.17750,0.17800,0.16975,0.17475,528256000
1790.0,0.17175,0.19075,0.17075,0.19025,600792000
1792.0,0.18725,0.19000,0.18425,0.18675,175248000
1795.0,0.17925,0.18100,0.17050,0.17075,547112000
1796.0,0.17400,0.18250,0.17175,0.18025,479988000
1797.0,0.17325,0.18975,0.17175,0.18950,584632000
1798.0,0.18575,0.19500,0.17275,0.17700,466292000
1799.0,0.17150,0.18475,0.16850,0.18400,438484000
1802.0,0.18750,0.19125,0.17375,0.17800,707992000
1803.0,0.17575,0.20225,0.17375,0.19525,829760000
1804.0,0.19900,0.21875,0.19575,0.21375,961124000
1805.0,0.21250,0.22000,0.20225,0.20475,582700000
1806.0,0.19875,0.21625,0.19475,0.21500,679268000
1809.0,0.21625,0.21750,0.20125,0.20800,476996000
1810.0,0.21000,0.22250,0.20800,0.22200,521940000
1811.0,0.21800,0.23625,0.21500,0.23300,674180000
1812.0,0.23150,0.23225,0.20875,0.21150,550808000
1813.0,0.21425,0.22250,0.21225,0.21300,593120000
1816.0,0.21625,0.21675,0.19275,0.20050,522464000
1817.0,0.20175,0.20600,0.19475,0.19775,377452000
1818.0,0.19375,0.19850,0.18900,0.19300,146616000
1820.0,0.19300,0.19550,0.18250,0.18775,226156000
1823.0,0.19025,0.19375,0.17800,0.19375,460168000
1824.0,0.19625,0.20350,0.19175,0.20050,409860000
1825.0,0.19800,0.20675,0.19450,0.20175,441580000
1827.0,0.20175,0.21925,0.20100,0.21775,497124000
1830.0,0.21525,0.22675,0.21375,0.22175,705736000
1831.0,0.22825,0.23575,0.22325,0.22925,657904000
1832.0,0.22400,0.22400,0.20775,0.21550,870096000
1833.0,0.21275,0.21275,0.19700,0.21000,1014496000
1834.0,0.21000,0.21000,0.19775,0.19825,761352000
1837.0,0.19825,0.19925,0.18750,0.19025,645532000
1838.0,0.18375,0.19850,0.18025,0.19125,1824424000
1839.0,0.18450,0.18675,0.18000,0.18275,974908000
1840.0,0.18375,0.19225,0.18000,0.18925,998204000
1841.0,0.19450,0.20150,0.18825,0.19975,831324000
1845.0,0.19925,0.20000,0.17875,0.18025,705788000
1846.0,0.18375,0.19025,0.17700,0.18900,648472000
1847.0,0.18300,0.19050,0.17875,0.18550,547656000
1848.0,0.18025,0.19850,0.18000,0.19275,633616000
1851.0,0.19375,0.20500,0.19050,0.19925,581748000
1852.0,0.20250,0.21250,0.20175,0.21100,725300000
1853.0,0.21850,0.22325,0.21150,0.21975,723752000
1854.0,0.21250,0.21500,0.20600,0.20700,413128000
1855.0,0.20550,0.21100,0.19625,0.19875,506760000
1858.0,0.19575,0.21175,0.19475,0.20950,577992000
1859.0,0.21000,0.21375,0.20425,0.21200,396948000
1860.0,0.21250,0.22875,0.21250,0.21800,779232000
1861.0,0.21225,0.23650,0.21000,0.23400,919192000
1862.0,0.23475,0.24825,0.23075,0.24675,1157880000
1865.0,0.24575,0.24925,0.23675,0.24350,716128000
1866.0,0.24325,0.24650,0.22850,0.23300,1129664000
1867.0,0.21450,0.22225,0.19650,0.20375,1983400000
1868.0,0.19925,0.20925,0.19650,0.20800,1024020000
1869.0,0.20325,0.21025,0.20175,0.20775,764304000
1873.0,0.20000,0.20475,0.19500,0.19575,779576000
1874.0,0.19575,0.20750,0.19550,0.20100,646252000
1875.0,0.20500,0.20675,0.18550,0.18550,743988000
1876.0,0.18300,0.19325,0.18125,0.19025,770056000
1879.0,0.19350,0.19450,0.18025,0.18150,679548000
1880.0,0.18250,0.19800,0.18225,0.19775,659524000
1881.0,0.19725,0.20600,0.19050,0.2000,702360000
1882.0,0.20700,0.21350,0.20400,0.2065,1117556000
1883.0,0.20125,0.21175,0.19975,0.2070,755444000
1886.0,0.20200,0.20625,0.18875,0.1895,700064000
1887.0,0.19300,0.20450,0.18675,0.1970,1041372000
1888.0,0.20225,0.21750,0.20050,0.21150,1108668000
1889.0,0.20850,0.21700,0.20550,0.20650,955252000
1890.0,0.20650,0.21725,0.20375,0.20975,974756000
1893.0,0.20825,0.22400,0.20700,0.20750,682768000
1894.0,0.21500,0.23025,0.21300,0.22625,1254800000
1895.0,0.22625,0.29625,0.22250,0.23250,864916000
1896.0,0.23175,0.24875,0.22875,0.24625,1604604000
1897.0,0.24275,0.24850,0.23875,0.24500,1195156000
1900.0,0.24750,0.24775,0.23350,0.23550,699344000
1901.0,0.23625,0.24775,0.23325,0.24725,1005384000
1902.0,0.24350,0.26225,0.24325,0.25500,1359560000
1903.0,0.25675,0.25675,0.25025,0.25200,822648000
1904.0,0.25575,0.25600,0.23175,0.23825,1093672000
1907.0,0.24575,0.25600,0.24025,0.25550,816048000
1908.0,0.24925,0.25150,0.24325,0.24450,1114868000
1909.0,0.25200,0.26000,0.23900,0.24850,1243852000
1910.0,0.25250,0.26450,0.24975,0.26400,1333664000
1911.0,0.26125,0.26775,0.25750,0.26150,731892000
1914.0,0.25150,0.25475,0.24125,0.24475,780052000
1915.0,0.24850,0.25250,0.24475,0.24650,805272000
1916.0,0.24350,0.25500,0.23425,0.25275,887920000
1917.0,0.26225,0.26925,0.25850,0.26450,1002860000
1918.0,0.26475,0.28375,0.26025,0.28300,1003208000
1921.0,0.27825,0.28625,0.27450,0.28375,887288000
1922.0,0.27825,0.28125,0.27225,0.27400,607804000
1923.0,0.27700,0.2860,0.27475,0.28525,731652000
1924.0,0.29250,0.3020,0.29025,0.30100,904412000
1928.0,0.29725,0.2975,0.28475,0.29125,767628000
1929.0,0.28725,0.3000,0.28600,0.29300,711960000
1930.0,0.28275,0.2860,0.27275,0.28475,1045368000
1931.0,0.29000,0.29550,0.27900,0.29200,1038772000
1932.0,0.29200,0.29675,0.28500,0.29400,695764000
1935.0,0.28275,0.28525,0.27475,0.27625,590660000
1936.0,0.27250,0.28700,0.26850,0.27550,932184000
1937.0,0.27300,0.29525,0.26850,0.28375,916404000
1938.0,0.2865,0.28900,0.27050,0.27925,753952000
1939.0,0.2820,0.28775,0.27525,0.28575,759508000
1942.0,0.2820,0.29000,0.27375,0.27550,787024000
1943.0,0.2720,0.28200,0.26950,0.27625,634392000
1944.0,0.2775,0.27875,0.26875,0.27200,859668000
1945.0,0.27725,0.29500,0.27500,0.28700,1110276000
1946.0,0.28625,0.29850,0.28600,0.29175,840548000
1949.0,0.29675,0.30975,0.29275,0.30750,927704000
1950.0,0.30075,0.30275,0.28875,0.29500,837076000
1951.0,0.29825,0.30100,0.28325,0.28900,935088000
1952.0,0.2955,0.29550,0.26450,0.26825,1289196000
1953.0,0.2625,0.26250,0.22775,0.23125,2930564000
1956.0,0.2275,0.24150,0.22550,0.23575,1038596000
1957.0,0.2410,0.24100,0.22000,0.22450,1201384000
1958.0,0.2230,0.22425,0.20825,0.21000,1305608000
1959.0,0.20975,0.21750,0.20825,0.21300,1017864000
1960.0,0.21450,0.22600,0.21200,0.21850,780308000
1963.0,0.22400,0.23325,0.22350,0.23175,938320000
1964.0,0.23325,0.23900,0.22950,0.23625,859768000
1965.0,0.24050,0.25625,0.23950,0.24325,1309436000
1966.0,0.24025,0.24500,0.23500,0.24175,965600000
1967.0,0.24175,0.24900,0.23725,0.24550,718260000
1971.0,0.24325,0.26075,0.24075,0.25875,865540000
1972.0,0.25750,0.26700,0.25500,0.25925,814152000
1973.0,0.26325,0.26500,0.25150,0.26275,995288000
1974.0,0.26300,0.26350,0.25175,0.26075,834232000
1977.0,0.26375,0.27500,0.26275,0.27350,1022764000
1978.0,0.27350,0.27950,0.26625,0.27125,907984000
1979.0,0.26775,0.26875,0.25625,0.26275,735688000
1980.0,0.26350,0.27275,0.26325,0.27225,673180000
1981.0,0.27725,0.27725,0.26750,0.27075,559992000
1984.0,0.26875,0.27300,0.26250,0.26925,473948000
1985.0,0.27300,0.28700,0.27100,0.28400,725032000
1986.0,0.28550,0.29475,0.27925,0.29300,833320000
1987.0,0.29375,0.30500,0.28750,0.28925,835156000
1988.0,0.2850,0.28875,0.27850,0.28775,595000000
1991.0,0.2825,0.28625,0.27800,0.28300,445164000
1992.0,0.2830,0.28650,0.27125,0.27525,594912000
1993.0,0.2795,0.28475,0.26875,0.28200,799016000
1994.0,0.2810,0.28625,0.27350,0.27650,566376000
1995.0,0.27925,0.28650,0.27575,0.27950,747564000
1998.0,0.28050,0.28050,0.26275,0.26375,574864000
1999.0,0.26625,0.26675,0.25225,0.26250,589764000
2000.0,0.26575,0.27750,0.26575,0.27125,515096000
2001.0,0.26875,0.28600,0.26600,0.28550,870444000
2002.0,0.28425,0.29025,0.28175,0.28925,513956000
2005.0,0.29000,0.29450,0.28625,0.28925,510056000
2006.0,0.28825,0.29225,0.27700,0.28225,589844000
2007.0,0.28400,0.28725,0.27875,0.28350,696420000
2008.0,0.27425,0.27775,0.26875,0.27250,552312000
2012.0,0.27225,0.27250,0.25925,0.26375,752456000
2013.0,0.26475,0.26625,0.25150,0.25225,1072996000
2014.0,0.25375,0.25450,0.24275,0.25275,1205860000
2015.0,0.25700,0.26250,0.25625,0.25825,714564000
2016.0,0.25825,0.26100,0.25275,0.25925,520008000
2019.0,0.26450,0.26450,0.24875,0.26225,556012000
2020.0,0.26425,0.26875,0.26125,0.26775,452568000
2021.0,0.27750,0.28425,0.27500,0.27875,1022808000
2022.0,0.28175,0.29425,0.28025,0.29325,952076000
2023.0,0.29325,0.30275,0.29025,0.30175,850356000
2026.0,0.30425,0.30875,0.30025,0.30550,782756000
2027.0,0.30475,0.30600,0.29225,0.29925,941296000
2028.0,0.29325,0.30950,0.29125,0.30675,600908000
2029.0,0.30725,0.32600,0.30400,0.32500,1046120000
2030.0,0.31500,0.32500,0.31300,0.32400,650592000
2033.0,0.32100,0.33025,0.31800,0.32550,677484000
2034.0,0.32325,0.32950,0.32050,0.32600,563180000
2035.0,0.32225,0.32425,0.31625,0.31950,373972000
2036.0,0.32500,0.32925,0.31925,0.32200,468444000
2037.0,0.32200,0.32775,0.31450,0.32325,541560000
2040.0,0.33100,0.33575,0.32475,0.33200,471900000
2041.0,0.32625,0.34000,0.32575,0.33425,695380000
2042.0,0.33225,0.33750,0.32825,0.33500,610768000
2043.0,0.33625,0.34225,0.32600,0.32800,957588000
2044.0,0.34575,0.35575,0.33800,0.34275,1401872000
2047.0,0.34525,0.35025,0.32950,0.33150,693312000
2048.0,0.32925,0.33425,0.32200,0.32375,481884000
2049.0,0.32400,0.33925,0.32375,0.33575,634940000
2050.0,0.33825,0.34700,0.33225,0.34575,564028000
2051.0,0.34525,0.34575,0.33100,0.33550,427148000
2054.0,0.32525,0.32625,0.31800,0.32150,465032000
2055.0,0.32150,0.33700,0.32125,0.33325,636200000
2056.0,0.32825,0.33150,0.32500,0.32950,552996000
2057.0,0.32800,0.34400,0.32725,0.34250,819840000
2058.0,0.34525,0.34875,0.33825,0.34825,607324000
2061.0,0.34625,0.35000,0.33650,0.33850,461456000
2062.0,0.34025,0.34500,0.33450,0.34150,444088000
2063.0,0.34075,0.34625,0.33950,0.34550,434308000
2064.0,0.34700,0.35175,0.34325,0.35025,551072000
2065.0,0.35975,0.37575,0.35925,0.36825,883992000
2068.0,0.36400,0.36575,0.35825,0.36300,431796000
2069.0,0.36275,0.37300,0.34875,0.35075,736856000
2070.0,0.35125,0.35925,0.34925,0.35575,404656000
2071.0,0.35575,0.36475,0.35475,0.36425,534020000
2072.0,0.36275,0.38025,0.36275,0.37775,513048000
2076.0,0.38050,0.38825,0.37750,0.38825,549712000
2077.0,0.38750,0.39975,0.38200,0.39900,571684000
2078.0,0.40025,0.41225,0.39575,0.41175,607952000
2079.0,0.41075,0.41225,0.40500,0.40800,712732000
2082.0,0.40200,0.40525,0.39775,0.40125,490516000
2083.0,0.40500,0.41450,0.40125,0.40950,546136000
2084.0,0.40850,0.40925,0.39250,0.39850,707064000
2085.0,0.39750,0.39750,0.37425,0.38100,923096000
2086.0,0.38475,0.38750,0.37750,0.38050,604740000
2089.0,0.37600,0.38525,0.37275,0.37875,588776000
2090.0,0.38150,0.38375,0.37650,0.37950,361388000
2091.0,0.38175,0.38500,0.37300,0.37350,478936000
2092.0,0.37975,0.37975,0.36725,0.36850,552876000
2093.0,0.36650,0.36825,0.35975,0.36250,377556000
2096.0,0.36375,0.38000,0.36375,0.37075,467708000
2097.0,0.3730,0.37750,0.36325,0.36400,470928000
2098.0,0.3715,0.38025,0.36325,0.37575,875956000
2099.0,0.3745,0.37450,0.34875,0.34900,999960000
2100.0,0.3455,0.35375,0.34350,0.34625,612476000
2103.0,0.3500,0.35125,0.33850,0.34450,754276000
2104.0,0.34875,0.35625,0.34625,0.35025,761272000
2105.0,0.34775,0.35150,0.34375,0.34750,459608000
2106.0,0.34950,0.35050,0.33725,0.34975,1241524000
2107.0,0.34775,0.35475,0.34725,0.35425,618540000
2110.0,0.34825,0.35700,0.34800,0.35025,499008000
2111.0,0.35225,0.35625,0.34575,0.34900,602124000
2112.0,0.36250,0.36250,0.34675,0.34850,1101948000
2113.0,0.34800,0.35125,0.33600,0.33825,1092196000
2114.0,0.33400,0.33500,0.32450,0.33050,1018832000
2117.0,0.33325,0.34525,0.33050,0.34250,695588000
2118.0,0.34825,0.35075,0.34000,0.34275,660180000
2119.0,0.34150,0.34675,0.33275,0.33450,503956000
2120.0,0.33275,0.33850,0.32700,0.33675,379328000
2121.0,0.34125,0.34125,0.32675,0.32875,429528000
2124.0,0.33125,0.33625,0.32275,0.32450,481652000
2125.0,0.32300,0.32775,0.31025,0.31350,591836000
2126.0,0.30650,0.31350,0.29900,0.30050,773632000
2127.0,0.30525,0.31525,0.30250,0.31375,637100000
2128.0,0.31225,0.31350,0.29750,0.29900,604144000
2131.0,0.29850,0.30825,0.29325,0.30175,593136000
2132.0,0.2920,0.30175,0.28900,0.30025,876472000
2133.0,0.3025,0.30575,0.29825,0.29950,916840000
2134.0,0.3030,0.30975,0.30200,0.30675,955156000
2135.0,0.3260,0.33575,0.32200,0.32900,1641112000
2138.0,0.3335,0.34125,0.33325,0.33650,818124000
2139.0,0.33775,0.33775,0.32400,0.32825,781472000
2140.0,0.33375,0.34550,0.33325,0.33750,871512000
2141.0,0.34050,0.34625,0.33550,0.33650,505864000
2142.0,0.33625,0.34075,0.33475,0.33900,388524000
2145.0,0.34200,0.34775,0.34025,0.34375,402820000
2146.0,0.34400,0.34400,0.33675,0.34325,350124000
2147.0,0.34000,0.34125,0.33225,0.33800,455516000
2148.0,0.33075,0.33075,0.31850,0.32450,833840000
2149.0,0.31700,0.32400,0.31625,0.32250,426748000
2152.0,0.32725,0.33325,0.32350,0.32500,390924000
2153.0,0.32350,0.32575,0.31775,0.32300,418504000
2154.0,0.32675,0.33125,0.32450,0.32675,441760000
2156.0,0.31500,0.32350,0.31325,0.31975,279932000
2159.0,0.32100,0.32675,0.31750,0.32650,509836000
2160.0,0.32825,0.33675,0.32650,0.33300,461936000
2161.0,0.33375,0.34375,0.33175,0.34300,602292000
2162.0,0.34700,0.35325,0.34525,0.34575,660036000
2163.0,0.35225,0.35800,0.34675,0.35650,824564000
2166.0,0.39625,0.41125,0.37750,0.40225,2732184000
2167.0,0.39575,0.39750,0.38050,0.38275,1075512000
2168.0,0.38675,0.39525,0.38300,0.39225,671588000
2169.0,0.39500,0.39750,0.38400,0.38525,417012000
2170.0,0.38850,0.38900,0.37925,0.38025,416744000
2173.0,0.38575,0.39300,0.38150,0.39175,405488000
2174.0,0.38900,0.39775,0.38800,0.39125,446152000
2175.0,0.40525,0.42725,0.4030,0.42275,1683400000
2176.0,0.42400,0.43700,0.4145,0.42075,1016132000
2177.0,0.42425,0.42575,0.4155,0.42050,812828000
2180.0,0.42300,0.43725,0.4225,0.43550,427792000
2181.0,0.43550,0.45150,0.4350,0.44700,793044000
2182.0,0.45125,0.45450,0.4455,0.45325,442196000
2183.0,0.45450,0.45525,0.4505,0.45225,136812000
2187.0,0.45150,0.45550,0.4405,0.44500,465760000
2188.0,0.44350,0.45175,0.4425,0.45050,475848000
2189.0,0.45475,0.46950,0.4515,0.46675,704008000
2190.0,0.46775,0.47375,0.46650,0.46700,700340000
2194.0,0.46275,0.46550,0.45275,0.46225,800204000
2195.0,0.46050,0.47400,0.46050,0.46900,728648000
2196.0,0.46875,0.47300,0.46425,0.47200,649168000
2197.0,0.46950,0.47150,0.45925,0.46275,547792000
2198.0,0.45900,0.46700,0.45625,0.46375,478168000
2201.0,0.46625,0.46825,0.45075,0.45725,556612000
2202.0,0.45050,0.45225,0.43225,0.44175,627432000
2203.0,0.44475,0.44925,0.42750,0.44775,508868000
2204.0,0.44225,0.44550,0.43325,0.44075,608524000
2205.0,0.43750,0.44125,0.42200,0.42775,818192000
2209.0,0.42450,0.43850,0.42325,0.43575,545328000
2210.0,0.43025,0.43575,0.42450,0.43400,719728000
2211.0,0.43375,0.44150,0.42225,0.42625,608632000
2212.0,0.42125,0.42900,0.40900,0.41150,1067916000
2215.0,0.41825,0.42650,0.41525,0.41850,643676000
2216.0,0.41650,0.41925,0.40500,0.40525,714636000
2217.0,0.40500,0.41775,0.40050,0.41625,812504000
2218.0,0.41950,0.42100,0.39650,0.40225,687764000
2219.0,0.40675,0.41125,0.37875,0.38475,774700000
2222.0,0.38625,0.41500,0.38300,0.41425,949832000
2223.0,0.41275,0.42375,0.41150,0.41850,849812000
2224.0,0.41475,0.42375,0.41275,0.42200,562296000
2225.0,0.41825,0.41825,0.39300,0.39750,783480000
2226.0,0.39700,0.40650,0.39000,0.40550,604856000
2229.0,0.40425,0.41450,0.39675,0.40475,445160000
2230.0,0.41125,0.41325,0.39750,0.40150,930144000
2231.0,0.40400,0.41300,0.40125,0.40925,535828000
2232.0,0.41575,0.43250,0.41275,0.42800,695980000
2233.0,0.42500,0.44250,0.42025,0.43375,780212000
2237.0,0.43950,0.44350,0.43425,0.44175,457024000
2238.0,0.44725,0.44750,0.43325,0.44600,876560000
2239.0,0.42150,0.42375,0.40525,0.41675,1515508000
2240.0,0.41500,0.41950,0.41250,0.41450,510548000
2243.0,0.41625,0.42250,0.41250,0.41525,458084000
2244.0,0.41650,0.41825,0.4010,0.40525,489764000
2245.0,0.40875,0.41775,0.4075,0.41375,445868000
2246.0,0.40425,0.41100,0.3940,0.41000,576972000
2247.0,0.40800,0.41100,0.4025,0.40500,393396000
2250.0,0.40525,0.42325,0.4020,0.42125,555868000
2251.0,0.4250,0.43025,0.41800,0.42100,538648000
2252.0,0.4235,0.42575,0.41225,0.41575,399300000
2253.0,0.4175,0.42075,0.41125,0.41650,557396000
2254.0,0.4135,0.43225,0.41350,0.42925,632832000
2257.0,0.4295,0.43075,0.42125,0.42300,439312000
2258.0,0.42725,0.44300,0.42700,0.43875,830832000
2259.0,0.43750,0.44450,0.43725,0.43975,418520000
2260.0,0.43625,0.43775,0.42800,0.42975,540660000
2261.0,0.43450,0.43575,0.42900,0.43125,520352000
2264.0,0.43075,0.43500,0.42500,0.42900,358904000
2265.0,0.42875,0.44650,0.42850,0.44400,664988000
2266.0,0.44650,0.45850,0.44650,0.45250,651168000
2267.0,0.45325,0.45325,0.43250,0.43650,740964000
2268.0,0.44300,0.44425,0.42575,0.43125,584612000
2271.0,0.42575,0.44000,0.42575,0.43825,435336000
2272.0,0.44150,0.44950,0.43850,0.44725,493612000
2273.0,0.44350,0.44475,0.43150,0.43225,436252000
2274.0,0.43850,0.44125,0.43250,0.43350,495184000
2275.0,0.43725,0.44175,0.43000,0.43350,344676000
2278.0,0.43625,0.44000,0.43025,0.43900,394456000
2279.0,0.44400,0.44625,0.43325,0.44075,324104000
2280.0,0.43900,0.44100,0.43275,0.43500,389840000
2281.0,0.43700,0.44200,0.42600,0.43050,339664000
2285.0,0.43325,0.43775,0.43275,0.43700,413636000
2286.0,0.43150,0.43250,0.41875,0.42625,809260000
2287.0,0.42350,0.43625,0.42000,0.42900,817468000
2288.0,0.42625,0.42950,0.41975,0.42200,1037600000
2289.0,0.42100,0.42625,0.41875,0.42475,817572000
2292.0,0.42525,0.43425,0.42450,0.43250,546460000
2293.0,0.43425,0.44300,0.43250,0.44150,648696000
2294.0,0.45100,0.45325,0.44000,0.44700,900720000
2295.0,0.44850,0.45300,0.44400,0.45025,957596000
2296.0,0.43200,0.43375,0.41700,0.42650,1917736000
2299.0,0.42325,0.42575,0.41025,0.42450,1094492000
2300.0,0.42750,0.43200,0.42050,0.42600,678188000
2301.0,0.42825,0.42875,0.41000,0.41500,895908000
2302.0,0.40825,0.41800,0.40250,0.41675,656932000
2303.0,0.41550,0.41650,0.40375,0.41100,752916000
2306.0,0.41150,0.42000,0.41075,0.41500,491092000
2307.0,0.41200,0.41625,0.40200,0.40325,606704000
2308.0,0.40300,0.40975,0.39575,0.40400,672164000
2309.0,0.40525,0.41675,0.39925,0.41625,987128000
2310.0,0.41125,0.41200,0.39250,0.39275,1068048000
2313.0,0.39475,0.39700,0.38250,0.38850,1078972000
2314.0,0.38250,0.38325,0.36325,0.36875,1311376000
2315.0,0.36125,0.37175,0.35800,0.3625,1330840000
2316.0,0.36000,0.36750,0.32600,0.3550,1002888000
